Timeline.ordinal,subid,type,trial,target,person,utterance,selection
140,32,test,37,G1,parent,is it a long square?,
141,32,test,37,G1,child,mhm,
142,32,test,37,G1,parent,with a block?,
143,32,test,37,G1,child,mhm. with one.,
144,32,test,37,G1,parent,who has a sharp point on the right side?,
145,32,test,37,G1,child,mhm,
147,32,test,37,G1,parent,,parent
22,32,test,3,H1,parent,choose the person that looks like it's shaped like it's standing up,
23,32,test,3,H1,child,,child
65,32,test,15,H1,child,choose that girl that has the cup in her hand,
66,32,test,15,H1,parent,the cup in her hand?,
67,32,test,15,H1,child,"yeah, that girl",
68,32,test,15,H1,parent,does she have one foot up and one foot down?,
69,32,test,15,H1,child,"no, this one *attempts to show ipad*",
72,32,test,15,H1,parent,,parent
100,32,test,25,H1,parent,choose the waiter that has his hand out,
101,32,test,25,H1,child,this one?,
102,32,test,25,H1,parent,not the one that's laying down,
103,32,test,25,H1,child,,child
133,32,test,35,H1,child,choose the boy that has the cup in his hand,
134,32,test,35,H1,parent,,parent
16,32,test,1,I1,parent,"ok, choose the waiter. you know the waiter, it looks like a waiter when you go out to eat? and he comes with the plate in his hand?",
17,32,test,1,I1,child,,child
81,32,test,19,I1,child,look at that person with that cup in their hand that serves the food,
83,32,test,19,I1,parent,,parent
119,32,test,29,I1,parent,"choose the waiter, yyy",
120,32,test,29,I1,child,the waiter that what,
121,32,test,29,I1,parent,the waiter that has the plate in it's hand,
122,32,test,29,I1,child,,child
150,32,test,39,I1,child,choose the boy that has the cup in it's hand,
151,32,test,39,I1,parent,,parent
34,32,test,6,K1,child,choose that man that's with one hand,
35,32,test,6,K1,parent,one hand?,
36,32,test,6,K1,child,with the one feet and that's on the blue shape,
37,32,test,6,K1,parent,"say it again, yyy?",
38,32,test,6,K1,child,it's a man....,
39,32,test,6,K1,parent,is he sitting or is he bending over?,
40,32,test,6,K1,child,he's bending over,
42,32,test,6,K1,parent,,parent
79,32,test,18,K1,parent,choose the person that looks like it's bending over and has its hand out,
80,32,test,18,K1,child,,child
112,32,test,28,K1,child,is it my turn? choose the one that is going like this with one up...,
113,32,test,28,K1,parent,which one?,
114,32,test,28,K1,child,choose the one that's like one up hand and one,
115,32,test,28,K1,parent,is it laying down?,
116,32,test,28,K1,child,"mmm mm *""no"" sound*",
117,32,test,28,K1,parent,,parent
135,32,test,36,K1,parent,"choose the person that doesn't have one foot down and one foot up, the opposite",
136,32,test,36,K1,child,,child
3,32,test,,,parent,"ok, ok, ok",
5,32,test,,,parent,that's a good way to communicate,
12,32,test,,,parent,"no, no, yyy,",
18,32,test,,,parent,"good, very good",
20,32,test,,,parent,ok,
41,32,test,,,parent,okay,
62,32,test,,,child,"it's your turn, daddy",
70,32,test,,,parent,"no, you can't do that yyy",
71,32,test,,,child,i'm sorry,
82,32,test,,,parent,okay,
86,32,test,,,child,i did it,
87,32,test,,,child,choose the man that...,
88,32,test,,,parent,"it's my turn, yyy",
89,32,test,,,child,oh,
104,32,test,,,child,i didn't choose the one that xxx,
106,32,test,,,parent,okay,
118,32,test,,,child,did you choose it?,
146,32,test,,,parent,okay,
