Timeline.ordinal,subid,type,trial,target,person,utterance,selection
46,47,test,11,E1,child,i want you to pick the one that looks like it is being crazy instead of holding something very delicate in the hand,
47,47,test,11,E1,parent,,parent
85,47,test,27,E1,parent,i want you to pick the one that's jumping for joy,
86,47,test,27,E1,child,,child
102,47,test,35,E1,child,i want you to choose someone that doesn't look sad,
103,47,test,35,E1,parent,,parent
104,47,test,35,E1,child,jumping for joy,
38,47,test,8,F1,child,i want you to pick the one that doesn't look like a teacher. the one that looks like a student running,
39,47,test,8,F1,parent,,parent
48,47,test,12,F1,parent,"and i want you to choose the one that looks like it's running, not the doggy one",
49,47,test,12,F1,child,,child
79,47,test,24,F1,child,i want you to choose the one that's imagining that it's a bird,
80,47,test,24,F1,parent,,parent
100,47,test,34,F1,parent,"i want you to choose the one that looks like they're running, not praying",
101,47,test,34,F1,child,,child
19,47,test,1,G1,parent,i want you to choose the one that looks like there's a teacher sitting on a chair looking downward,
20,47,test,1,G1,child,,child
58,47,test,15,G1,child,"i want you to pick the one that looks like a teacher, not a crazy student bounding around",
59,47,test,15,G1,parent,,parent
81,47,test,25,G1,parent,"i want you to pick the one that looks like she's sitting on a chair, reading a book",
82,47,test,25,G1,child,,child
98,47,test,33,G1,child,"i want you to choose the one who doesn't look like a dog, the opposite one",
99,47,test,33,G1,parent,,parent
35,47,test,7,H1,parent,"so i want you to pick the one that looks like a person pointing, not jumping up and down",
36,47,test,7,H1,child,,child
37,47,test,7,H1,child,good description,
50,47,test,13,H1,child,i want you to pick the one that looks like a pastor with the book,
51,47,test,13,H1,parent,,parent
52,47,test,13,H1,child,"what, it does!",
89,47,test,29,H1,parent,"and i want you to choose the one that looks like it's sitting still, holding something maybe",
89,47,test,29,H1,child,and not walking,
90,47,test,29,H1,child,,child
93,47,test,31,H1,child,i want you to choose the one who looks like the pastor preaching,
94,47,test,31,H1,parent,,parent
21,47,test,2,I1,child,i want you to pick the one that looks like a person holding like a triangle,
22,47,test,2,I1,parent,,parent
64,47,test,18,I1,parent,i want you to choose the one that's holding the triangle,
65,47,test,18,I1,child,,child
87,47,test,28,I1,child,"i want you to choose the one that's, like, holding a delicate thing in its hand",
88,47,test,28,I1,parent,,parent
114,47,test,40,I1,parent,i want you to choose the one that's holding the triangle,
115,47,test,40,I1,child,,child
32,47,test,6,K1,child,"i want you to pick the one that kind of looks like a dog almost because it has a triangle tail, and it's not laying up it's like standing up",
33,47,test,6,K1,parent,mhm,
34,47,test,6,K1,parent,,parent
71,47,test,20,K1,parent,i want you to choose the one that looks like a doggie standing up on its legs,
72,47,test,20,K1,child,,child
75,47,test,22,K1,child,i want you to choose the one that looks like the dog i said earlier,
76,47,test,22,K1,parent,,parent
95,47,test,32,K1,parent,"ok, i want you to choose the doggie, with his tail",
96,47,test,32,K1,child,,child
15,47,test,,,child,i don't want to give it away,
16,47,test,,,parent,it's not like a gameshow where you can't use certain words,
17,47,test,,,child,but I want to do that,
18,47,test,,,parent,we'll let's as them the question <asks about wording>,
97,47,test,,,child,the dog looks like he xxx,
