subid,type,trial,target,person,utterance,selection,correct
70,test,34,H1,parent,"someone hmm, let's see, someone carrying a bucket",,Y
70,test,34,H1,child,,child,Y
70,test,1,I1,parent,"wow okay, I look like a person holding something",,Y
70,test,1,I1,child,and I look like--,,Y
70,test,1,I1,parent,"look at the screen, loo-- look for a person that look like they're holding something",,Y
70,test,1,I1,child,,child,Y
70,test,19,I1,child,I see someone holding a upside down triangle,,Y
70,test,19,I1,parent,,parent,Y
70,test,21,I1,parent,it look like somebody serving you some food at a restaurant,,Y
70,test,21,I1,child,"mmm left, I mean right",,Y
70,test,21,I1,child,,child,Y
70,test,39,I1,child,"someone holding something that, that's a triangle",,Y
70,test,39,I1,parent,,parent,Y
70,test,7,K1,parent,"hmm, it look like somebody reaching forward",,Y
70,test,7,K1,child,,child,Y
70,test,17,K1,child,"it look, it's someone that's bending over",,Y
70,test,17,K1,parent,,parent,Y
70,test,17,K1,child,it look like a tail on his back,,Y
70,test,17,K1,parent,you say he got a tail?,,Y
70,test,17,K1,child,mhm,,Y
70,test,25,K1,parent,mmm it could be a dog on its hindlegs,,Y
70,test,25,K1,child,,child,Y
70,test,35,K1,child,"someone that have a head, someone with a tail",,Y
70,test,35,K1,parent,,parent,Y
