subid,type,trial,target,person,utterance,selection,correct
54,test,11,G1,parent,okay,,Y
54,test,11,G1,child,did you choose it?,,Y
54,test,11,G1,parent,i'll choose that one,,Y
54,test,11,G1,parent,,parent,Y
54,test,25,G1,parent,can you pick the one that has no legs after they fell down?,,Y
54,test,25,G1,child,this one?,,Y
54,test,25,G1,parent,the one not jumping but the one who uh looks like they're sitting on a box,,Y
54,test,25,G1,child,,child,Y
54,test,31,G1,parent,"alright, which one do i pick?",,Y
54,test,31,G1,child,the person that fell down now,,Y
54,test,31,G1,parent,are they sitting on the box?,,Y
54,test,31,G1,child,yeah,,Y
54,test,31,G1,parent,or kneeling down?,,Y
54,test,31,G1,child,they're sitting on the box,,Y
54,test,31,G1,parent,,parent,Y
54,test,3,H1,parent,"ok, so my blue box. what i see is a square that looks like a diamond that's a person standing and the other looks like a plane. a jet",,Y
54,test,3,H1,child,yes,,Y
54,test,3,H1,parent,"so my blue box is around the standing person with the diamond at the very top, so can you choose the one with the diamond at the very top?",,Y
54,test,3,H1,child,sure,,Y
54,test,3,H1,child,,child,Y
54,test,17,H1,parent,"ok, which one do you have?",,Y
54,test,17,H1,child,i have this and the square with this line and this line like that and this thing that is pointing up and it has this thing and it looks like someone is um it looks like it is someone that's um that is up walking um that is walking with one foot.,,Y
54,test,17,H1,parent,you only see one foot?,,Y
54,test,17,H1,child,yeah,,Y
54,test,17,H1,parent,"so it's not the person who's jumping, it's the one who's walking with one foot",,Y
54,test,17,H1,child,yeah,,Y
54,test,17,H1,parent,"ok, so i'm going to pick the one who's not jumping",,Y
54,test,17,H1,parent,,parent,Y
54,test,23,H1,parent,"alright, can you pick the one with one foot?",,Y
54,test,23,H1,child,,child,Y
54,test,39,H1,child,the person that only has one foot,,Y
54,test,39,H1,parent,one foot,,Y
54,test,39,H1,parent,,parent,Y
54,test,7,I1,parent,"alright, so on my screen i see one who looks like a person who's jumping and another that looks like",,Y
54,test,7,I1,child,it doesn't look like this one is jumping because it's going like (gestures with hand out),,Y
54,test,7,I1,parent,it's going... oh it's holding something?,,Y
54,test,7,I1,child,yeah. it's holding a triangle.,,Y
54,test,7,I1,parent,"ok, so that's my blue box. so you can pick the one who's holding a triangle",,Y
54,test,7,I1,child,,child,Y
54,test,19,I1,parent,"ok, so which one do you have now?",,Y
54,test,19,I1,child,i have the same one that we got,,Y
54,test,19,I1,parent,are they holding something?,,Y
54,test,19,I1,parent,are they holding something? a triangle? i should pick the one holding the triangle?,,Y
54,test,19,I1,parent,,parent,Y
54,test,21,I1,parent,can you pick the one holding the triangle?,,Y
54,test,21,I1,child,"no, i don't have a square?",,Y
54,test,21,I1,parent,"a square? no, i have the blue box. not the one who's walking, can you pick the one who's holding a triangle?",,Y
54,test,21,I1,child,,child,Y
54,test,37,I1,child,the one that's holding the triangle,,Y
54,test,37,I1,parent,holding the triangle,,Y
54,test,37,I1,parent,,parent,Y
54,test,2,K1,parent,"alright, so, which one's the blue box for you? can you describe it?",,Y
54,test,2,K1,child,"um, it has one straight line and another straight line but there's a little triangle right there that i usually get when I cut a paper off.",,Y
54,test,2,K1,parent,"oh, when we're cutting paper with scissors?",,Y
54,test,2,K1,child,and there's another one too like that,,Y
54,test,2,K1,parent,"mhm, so which one. can you tell me what it looks like in the blue box?",,Y
54,test,2,K1,child,"it looks like, um it looks like one foot and another foot standing up and this is an arm and this is a head.",,Y
54,test,2,K1,child,that's what it looks like to me,,Y
54,test,2,K1,parent,does it look like,,Y
54,test,2,K1,child,that's what it looks like to me,,Y
54,test,2,K1,parent,"ok, does one look like a dog and does one look like a person? does it look like that at all?",,Y
54,test,2,K1,child,"um, no",,Y
54,test,2,K1,parent,"no. hmm, well, I have to choose, so does it look like a hat at the very top?",,Y
54,test,2,K1,child,no!,,Y
54,test,2,K1,parent,no? is there a big square on one of them?,,Y
54,test,2,K1,child,"yeah, right here there's a triangle that's connected and another triangle that's connected, both at the bottom but i don't want to choose that one",,Y
54,test,2,K1,parent,"so two triangles at the bottom that are connected, you're saying",,Y
54,test,2,K1,child,"yeah, but i don't want you to choose that one",,Y
54,test,2,K1,parent,because that one with the triangles at the bottom doesn't have the blue lines? or the blue box?,,Y
54,test,2,K1,child,it doesn't have the blue box.,,Y
54,test,2,K1,parent,"ok, so the triangles at the bottom doesn't have the blue box so I should choose the other one.",,Y
54,test,2,K1,child,yes,,Y
54,test,2,K1,parent,"ok, thank you",,Y
54,test,2,K1,parent,,parent,Y
54,test,2,K1,parent,I'll pick that one,,Y
54,test,12,K1,parent,"alright, so this one looks like. i've got two. one looks like someone fell down and lost their head. that's one picture",,Y
54,test,12,K1,child,i see it right there! that's the one you said was looking like a jet,,Y
54,test,12,K1,parent,"exactly, but my blue box is around the other one. so can you pick the other picture? don't pick the jet picture, the one who fell down. pick the other picture",,Y
54,test,12,K1,child,this one?,,Y
54,test,12,K1,parent,"well, the one that's not the jet",,Y
54,test,12,K1,child,so the one that's pointing this way,,Y
54,test,12,K1,parent,"the one that's pointing, yeah, theyve got a tail, theyre standing up",,Y
54,test,12,K1,child,,child,Y
54,test,12,K1,child,i did it,,Y
54,test,22,K1,parent,"ok, what should i pick?",,Y
54,test,22,K1,child,it's the same one that i had to press for you. it was the one that's pointing this way,,Y
54,test,22,K1,parent,pick the one who's pointing?,,Y
54,test,22,K1,child,uh-huh,,Y
54,test,22,K1,parent,okay,,Y
54,test,22,K1,parent,,parent,Y
54,test,40,K1,parent,can you pick the one pointing?,,Y
54,test,40,K1,child,,child,Y
