subid,type,trial,target,person,utterance,selection,correct
64,test,32,I1,parent,holding a bowl,,Y
64,test,32,I1,child,"um, do the one that's with the square head",,Y
64,test,7,K1,parent,touch the one who's standing up with their arms out,,Y
64,test,7,K1,child,"and, and xxx",,Y
64,test,7,K1,parent,with the arrowhead,,Y
64,test,7,K1,child,it's okay but,,Y
64,test,7,K1,parent,and the tail,,Y
64,test,7,K1,child,okay but,,Y
64,test,7,K1,parent,just touch it,,Y
64,test,7,K1,parent,"look at the arrowhead, and standing up with the arms out",,Y
64,test,7,K1,child,"I know, but",,Y
64,test,7,K1,parent,just touch it dude,,Y
64,test,7,K1,child,okay but he's,,Y
64,test,7,K1,child,,child,Y
64,test,7,K1,child,he's sticking his butt out?,,Y
64,test,7,K1,parent,yeah he is totally sticking his butt out,,Y
64,test,13,K1,child,"okay, do the one that's, uh, sticking his butt out",,Y
64,test,13,K1,parent,"they both kinda look like they are sticking their butt, the one with the arms out with the arrow head?",,Y
64,test,13,K1,child,yeah,,Y
64,test,13,K1,parent,okay,,Y
64,test,13,K1,parent,,parent,Y
64,test,25,K1,parent,"um, touch the one holding the bowl with their butt out",,Y
64,test,25,K1,child,,child,Y
64,test,35,K1,child,"um, do the one that's sticking their butt out",,Y
64,test,35,K1,parent,is it in the blue box,,Y
64,test,35,K1,child,yeah,,Y
64,test,35,K1,parent,,parent,Y
