subid,type,trial,target,person,utterance,selection,correct
71,test,37,F1,child,"someone pointing up in the air and has a, two triangle feet",,Y
71,test,37,F1,parent,okay,,Y
71,test,37,F1,parent,,parent,Y
71,test,4,G1,child,"umm it looks like a triangle sitting down with a point sticking up, going like this with a angle and a square",,Y
71,test,4,G1,parent,okay,,Y
71,test,4,G1,parent,,parent,Y
71,test,20,G1,parent,"oh it looks like I gotta describe it, so this looks like a, um, seal ballancing a ball on the top of it's head",,Y
71,test,20,G1,child,,child,Y
71,test,20,G1,parent,okay,,Y
71,test,24,G1,child,it looks like a seal bouncing a square,,Y
71,test,24,G1,parent,,parent,Y
71,test,32,G1,parent,"umm let's see, um this looks like a uhh a jet fighter--",,Y
71,test,32,G1,child,,child,Y
71,test,32,G1,parent,"going straight up into the air, no, okay",,Y
71,test,2,H1,child,umm it is someone pointing with a diamond head,,Y
71,test,2,H1,parent,,parent,Y
71,test,18,H1,parent,"oh uhh this likes--looks like someone with a square head,um maybe pointing at something with one side",,Y
71,test,18,H1,child,,child,Y
71,test,22,H1,child,uh it looks like somebody pointing,,Y
71,test,22,H1,parent,,parent,Y
71,test,40,H1,parent,umm this is a um is graduate uh,,Y
71,test,40,H1,child,,child,Y
71,test,7,I1,parent,this looks like a waiter serving something,,Y
71,test,7,I1,child,,child,Y
71,test,17,I1,child,it looks like a waiter,,Y
71,test,17,I1,parent,kay,,Y
71,test,17,I1,parent,,parent,Y
71,test,27,I1,parent,"this looks like a, um, someone presenting a bowl of soup",,Y
71,test,27,I1,child,,child,Y
71,test,33,I1,child,"it looks like somebody is learning forward, has a triangle foot and has the head w- on a point, on the point of the head and giving somebody...",,N
71,test,33,I1,parent,okay don't get too creative here,,N
71,test,33,I1,parent,,parent,N
71,test,33,I1,child,..triangles,,N
71,test,8,K1,child,"um he has his arms out and his head is an arrow, and he has a pointy foot, and he is leaning forward",,Y
71,test,8,K1,parent,,parent,Y
71,test,12,K1,parent,kay this one looks like someone leaning forward and has a tail xxx tail,,Y
71,test,12,K1,child,,child,Y
71,test,26,K1,parent,it looks like someone has a tail and their head is an arrow,,Y
71,test,26,K1,parent,,parent,Y
71,test,36,K1,parent,um this is a dog who's learning to do a trick by standing on his hind legs,,Y
71,test,36,K1,child,,child,Y
