subid,type,trial,target,person,utterance,selection,correct
48,test,6,E1,parent,,parent,N
48,test,16,E1,parent,this person looks like he's dancing,,Y
48,test,16,E1,child,,child,Y
48,test,22,E1,child,"this person looks like, um, dancing",,Y
48,test,22,E1,parent,,parent,Y
48,test,34,E1,parent,this person looks like he is dancing,,Y
48,test,34,E1,child,,child,Y
48,test,1,F1,parent,"oh, so this one is a shape that does not look like a human, not a human",,Y
48,test,1,F1,child,what do you want me to do?,,Y
48,test,1,F1,parent,you pick one,,Y
48,test,1,F1,child,,child,Y
48,test,1,F1,child,i picked a cocka-doodle-doo,,Y
48,test,15,F1,child,this is a person who's walking,,Y
48,test,15,F1,parent,,parent,Y
48,test,25,F1,parent,"this person looks like he's, um, running",,Y
48,test,25,F1,child,,child,Y
48,test,35,F1,child,this person is a duckie,,Y
48,test,35,F1,parent,,parent,Y
48,test,4,G1,child,it looks like a people again,,Y
48,test,4,G1,parent,okay. you have to describe it. what is that person doing,,Y
48,test,4,G1,child,"uh, it looks like its sitting on his butt and doing like this",,Y
48,test,4,G1,parent,sitting on his butt? okay,,Y
48,test,4,G1,parent,,parent,Y
48,test,12,G1,parent,this is a person sitting down on a chair,,Y
48,test,12,G1,child,,child,Y
48,test,28,G1,child,this person looks like she's giving you something,,N
48,test,28,G1,parent,,parent,N
48,test,32,G1,parent,this person is sitting down,,Y
48,test,32,G1,child,,child,Y
48,test,5,H1,parent,"this also looks like a person, just standing up",,N
48,test,5,H1,child,i pick it?,,N
48,test,5,H1,child,,child,N
48,test,11,H1,child,"um, one who's sitting down with his butt xxx",,Y
48,test,11,H1,parent,sitting down with his butt again?,,Y
48,test,11,H1,parent,,parent,Y
48,test,23,H1,parent,"this person is standing up, giving you something",,Y
48,test,23,H1,child,,child,Y
48,test,31,H1,child,this person is giving you something,,Y
48,test,31,H1,parent,,parent,Y
48,test,10,I1,child,um someone who's holding a triangle,,Y
48,test,10,I1,parent,okay,,Y
48,test,10,I1,parent,,parent,Y
48,test,14,I1,parent,this is a person holding a triangle,,Y
48,test,14,I1,child,,child,Y
48,test,24,I1,child,this person is giving you a triangle,,Y
48,test,24,I1,parent,,parent,Y
48,test,36,I1,parent,this person is holding a triangle,,Y
48,test,36,I1,child,,child,Y
48,test,9,K1,parent,this looks like a person standing up but bending over trying to give you something,,Y
48,test,9,K1,child,,child,Y
48,test,13,K1,child,the one who's giving you something,,Y
48,test,13,K1,parent,,parent,Y
48,test,29,K1,parent,"this person is standing up, and looks like he is giving you something",,Y
48,test,29,K1,child,,child,Y
48,test,33,K1,child,this person is giving you something,,Y
48,test,33,K1,parent,,parent,Y
