subid,type,trial,target,person,utterance,selection,correct
26,test,24,E1,child,"uh, someone jumping up with the feet, and the feet is not on the ground, it's up there, and it looks like he's touching the box and the other hand is down a little bit",,Y
26,test,24,E1,parent,"okay, i have that picture",,Y
26,test,24,E1,parent,,parent,Y
26,test,38,E1,parent,mine is a person who looks like they're jumping up in the air and putting their arms up,,Y
26,test,38,E1,child,i know which one is that,,Y
26,test,38,E1,child,,child,Y
26,test,3,F1,parent,"do you have a picture, just a bunch of crazy shapes, it doesn't look like a person, it's just a bunch of crazy shapes",,Y
26,test,3,F1,child,"is it this, is the arm is going up?",,Y
26,test,3,F1,parent,yeah that might be it,,Y
26,test,3,F1,child,,child,Y
26,test,15,F1,child,someone putting their hands up,,Y
26,test,15,F1,parent,,parent,Y
26,test,15,F1,child,like carrying something with like one hand,,Y
26,test,15,F1,parent,alright i got it,,Y
26,test,23,F1,parent,"okay my picture it's just a bunch of crazy shapes, there's a square in it, um, it really doesn't look like anything do you have a picture like that?",,Y
26,test,23,F1,child,yeah,,Y
26,test,23,F1,parent,okay,,Y
26,test,23,F1,child,,child,Y
26,test,35,F1,child,it's someone that is putting their hands up,,Y
26,test,35,F1,parent,can you tell me anything else?,,Y
26,test,35,F1,child,"no, it looks like they have feet",,Y
26,test,35,F1,parent,okay,,Y
26,test,35,F1,parent,,parent,Y
26,test,2,G1,child,do you have somebody that is in the box?,,N
26,test,2,G1,parent,and what are they doing?,,N
26,test,2,G1,child,"um, pointing",,N
26,test,2,G1,parent,they're pointing? okay,,N
26,test,2,G1,parent,,parent,N
26,test,16,G1,parent,"now i have a picture of a person, and they're not jumping, they're just, they look like they're sitting on a block",,Y
26,test,16,G1,child,oh yeah it does,,Y
26,test,16,G1,child,,child,Y
26,test,26,G1,child,"someone, that is is a girl that is sitting down on a square",,Y
26,test,26,G1,parent,yeah i have that picture,,Y
26,test,26,G1,parent,,parent,Y
26,test,32,G1,parent,"mine is a person who's sitting on a box, like a block and looking down",,Y
26,test,32,G1,child,oh i know that one,,Y
26,test,32,G1,child,,child,Y
26,test,10,H1,parent,do you see someone pointing at the other?,,Y
26,test,10,H1,parent,what else are they doing?,,Y
26,test,10,H1,child,it's pointing at the guy that's jumping,,Y
26,test,10,H1,parent,okay,,Y
26,test,10,H1,parent,,parent,Y
26,test,14,H1,parent,"now mine, it is the person who looks like they might be handing, they're standing up and they might be handing something, they're holding something",,Y
26,test,14,H1,child,jumping?,,Y
26,test,14,H1,parent,they're not jumping,,Y
26,test,14,H1,child,oh i have that one,,Y
26,test,14,H1,child,,child,Y
26,test,28,H1,child,"uh someone pointing at the other, someone pointing and they have a rectangle head",,Y
26,test,28,H1,parent,okay can you tell me anything else?,,Y
26,test,28,H1,child,"and it has one hand pointing at the other, and , and, it looks like they're standing up",,Y
26,test,28,H1,parent,,parent,Y
26,test,28,H1,parent,okay,,Y
26,test,36,H1,parent,mine is a person who is straight up,,Y
26,test,36,H1,child,,child,Y
26,test,36,H1,parent,"that might be handing something, you got it?",,Y
26,test,4,I1,child,um someone holding a triangle,,Y
26,test,4,I1,parent,"okay, i think i know",,Y
26,test,4,I1,parent,,parent,Y
26,test,18,I1,parent,"okay, now I have a picture of a person again who's standing but they might be leaning over a little bit and they're holding a triangle",,Y
26,test,18,I1,child,"i did that one, it's like they're holding a bowl, a diamond, a half broken diamond",,Y
26,test,18,I1,parent,i think that's it,,Y
26,test,18,I1,parent,okay pick that picture,,Y
26,test,18,I1,child,,child,Y
26,test,30,I1,child,"uh, somebody holding a half broken diamond",,Y
26,test,30,I1,parent,,parent,Y
26,test,30,I1,parent,okay,,Y
26,test,34,I1,parent,now mine is a person who's holding a half broken diamond,,Y
26,test,34,I1,child,,child,Y
26,test,8,K1,child,do you have somebody that has a tail?,,Y
26,test,8,K1,parent,yes,,Y
26,test,8,K1,parent,,parent,Y
26,test,12,K1,parent,"now i'm seeing, it's not the picture of the person putting one foot behind them, it's a picture of a person who looks like they're bending over, and maybe handing something",,Y
26,test,12,K1,child,"i got that one, i can see it",,Y
26,test,12,K1,child,,child,Y
26,test,12,K1,parent,okay so pick the one,,Y
26,test,22,K1,child,"uh someone leaning down and it looks like they're holding something in their hand, and it looks like it has a tail and one foot, and then it looks like it has a hat",,Y
26,test,22,K1,parent,,parent,Y
26,test,22,K1,parent,okay,,Y
26,test,40,K1,parent,alright mine is a person who's standing and they look like they're bending over,,Y
26,test,40,K1,child,and a tail,,Y
26,test,40,K1,parent,and they have a tail,,Y
26,test,40,K1,child,it's a toyhouse head,,Y
26,test,40,K1,parent,okay,,Y
26,test,40,K1,parent,i know which one is that,,Y
26,test,40,K1,parent,okay pick that one,,Y
26,test,40,K1,child,it's a dog,,Y
26,test,40,K1,child,,child,Y
