subid,type,trial,target,person,utterance,selection,correct
47,test,37,D1,parent,,parent,Y
47,test,3,E1,parent,"i want you to choose the one that has the two big points at the top. so there's a diamond head in both of them, right?",,N
47,test,3,E1,child,yes,,N
47,test,3,E1,parent,but there's only one that has a skinnier bottom and one that has a wider bottom. can you choose the one with the wider bottom?,,N
47,test,3,E1,child,,child,N
47,test,11,E1,child,i want you to pick the one that looks like it is being crazy instead of holding something very delicate in the hand,,Y
47,test,11,E1,parent,,parent,Y
47,test,27,E1,parent,i want you to pick the one that's jumping for joy,,Y
47,test,27,E1,child,,child,Y
47,test,35,E1,child,i want you to choose someone that doesn't look sad,,Y
47,test,35,E1,parent,,parent,Y
47,test,35,E1,child,jumping for joy,,Y
47,test,8,F1,child,i want you to pick the one that doesn't look like a teacher. the one that looks like a student running,,Y
47,test,8,F1,parent,,parent,Y
47,test,12,F1,parent,"and i want you to choose the one that looks like it's running, not the doggy one",,Y
47,test,12,F1,child,,child,Y
47,test,24,F1,child,i want you to choose the one that's imagining that it's a bird,,Y
47,test,24,F1,parent,,parent,Y
47,test,34,F1,parent,"i want you to choose the one that looks like they're running, not praying",,Y
47,test,34,F1,child,,child,Y
47,test,1,G1,parent,i want you to choose the one that looks like there's a teacher sitting on a chair looking downward,,Y
47,test,1,G1,child,,child,Y
47,test,15,G1,child,"i want you to pick the one that looks like a teacher, not a crazy student bounding around",,Y
47,test,15,G1,parent,,parent,Y
47,test,25,G1,parent,"i want you to pick the one that looks like she's sitting on a chair, reading a book",,Y
47,test,25,G1,child,,child,Y
47,test,33,G1,child,"i want you to choose the one who doesn't look like a dog, the opposite one",,Y
47,test,33,G1,parent,,parent,Y
47,test,7,H1,parent,"so i want you to pick the one that looks like a person pointing, not jumping up and down",,Y
47,test,7,H1,child,,child,Y
47,test,7,H1,child,good description,,Y
47,test,13,H1,child,i want you to pick the one that looks like a pastor with the book,,Y
47,test,13,H1,parent,,parent,Y
47,test,13,H1,child,"what, it does!",,Y
47,test,29,H1,parent,"and i want you to choose the one that looks like it's sitting still, holding something maybe",,Y
47,test,29,H1,child,and not walking,,Y
47,test,29,H1,child,,child,Y
47,test,31,H1,child,i want you to choose the one who looks like the pastor preaching,,Y
47,test,31,H1,parent,,parent,Y
47,test,2,I1,child,i want you to pick the one that looks like a person holding like a triangle,,Y
47,test,2,I1,parent,,parent,Y
47,test,18,I1,parent,i want you to choose the one that's holding the triangle,,Y
47,test,18,I1,child,,child,Y
47,test,28,I1,child,"i want you to choose the one that's, like, holding a delicate thing in its hand",,Y
47,test,28,I1,parent,,parent,Y
47,test,40,I1,parent,i want you to choose the one that's holding the triangle,,Y
47,test,40,I1,child,,child,Y
47,test,6,K1,child,"i want you to pick the one that kind of looks like a dog almost because it has a triangle tail, and it's not laying up it's like standing up",,Y
47,test,6,K1,parent,mhm,,Y
47,test,6,K1,parent,,parent,Y
47,test,20,K1,parent,i want you to choose the one that looks like a doggie standing up on its legs,,Y
47,test,20,K1,child,,child,Y
47,test,22,K1,child,i want you to choose the one that looks like the dog i said earlier,,Y
47,test,22,K1,parent,,parent,Y
47,test,32,K1,parent,"ok, i want you to choose the doggie, with his tail",,Y
47,test,32,K1,child,,child,Y
