iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,goldfish,6468.815,familiar,far,goldfish.jpg,iguana.jpg,survey-text,34,533633,adult,NA,NA,8,goldfish
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,blue polo,7487.7,familiar,far,poloshirt.jpg,dress.jpg,survey-text,35,541632,adult,NA,NA,9,bluepolo
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,blue car,6497.08,familiar,far,sedan.jpg,firetruck.jpg,survey-text,36,548642,adult,NA,NA,8,bluecar
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,coffee table,6782.15,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,37,555932,adult,NA,NA,12,coffeetable
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,sitting down,12980.065,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,39,574042,adult,NA,NA,12,sitdown
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,walking sadly,18295.67,tangram,isolated,B1.jpg,P1.jpg,survey-text,40,592846,adult,NA,NA,13,walksadly
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,on knees,8211.385,tangram,isolated,H1.jpg,I1.jpg,survey-text,41,601568,adult,NA,NA,8,onknee
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,leg kicks,6557.98,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,42,608638,adult,NA,NA,9,legkick
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,dress,24826.05,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,43,633976,adult,NA,NA,5,dress
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,running,5381.37,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,44,639865,adult,NA,NA,7,run
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,standing,7928.25,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,45,648303,adult,NA,NA,8,stand
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,running position,13418.605,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,46,662232,adult,NA,NA,16,runposition
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,head squared,35814.79,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,48,704915,adult,NA,NA,12,headsquare
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,triangle shirt,22162.575,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,49,727591,adult,NA,NA,14,triangleshirt
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,side boob,32791.09,tangram,close,A2.jpg,tangram-99.jpg,survey-text,50,760891,adult,NA,NA,9,sideboob
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,head crooked,28742.905,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,51,790144,adult,NA,NA,12,headcrook
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,long legs,12868.12,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,52,803520,adult,NA,NA,9,longleg
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,head down,12482.955,tangram,close,B1.jpg,P1.jpg,survey-text,53,816519,adult,NA,NA,9,headdown
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,on knees,13467.08,tangram,close,H1.jpg,I1.jpg,survey-text,54,830505,adult,NA,NA,8,onknee
pilot2,adult_121,121,3O6CYIULEEQLC8CTTR5FW73XS0EWU5,squared head,26310.84,tangram,close,tangram-55.jpg,N1.jpg,survey-text,55,857327,adult,NA,NA,12,squarehead
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,bear,4072.09,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,3,13741,adult,NA,NA,4,bear
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,dog,2765.585,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,4,17012,adult,NA,NA,3,dog
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,table,2067.16,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,5,19585,adult,NA,NA,5,table
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,fish,1876.065,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,6,21966,adult,NA,NA,4,fish
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,bird,1449.75,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,7,23919,adult,NA,NA,4,bird
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,candy,1700.22,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,8,26125,adult,NA,NA,5,candy
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,car,1142.565,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,9,27776,adult,NA,NA,3,car
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,shirt,1383.075,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,10,29662,adult,NA,NA,5,shirt
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,yes,2050.755,tangram,far,H1.jpg,tangram-8.jpg,survey-text,12,37001,adult,NA,NA,3,yes
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,run,1210.775,tangram,far,A2.jpg,C1.jpg,survey-text,14,39733,adult,NA,NA,3,run
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,run,1992.93,tangram,far,tangram-67.jpg,G1.jpg,survey-text,15,42231,adult,NA,NA,3,run
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,kick,1750.935,tangram,far,tangram-48.jpg,D1.jpg,survey-text,16,44486,adult,NA,NA,4,kick
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,dog,1211.715,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,39,169463,adult,NA,NA,3,dog
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,fish,1191.65,familiar,far,goldfish.jpg,iguana.jpg,survey-text,40,171161,adult,NA,NA,4,fish
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,candy,1466.775,familiar,far,mnms.jpg,pretzels.jpg,survey-text,41,173137,adult,NA,NA,5,candy
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,shirt,1641.85,familiar,far,poloshirt.jpg,dress.jpg,survey-text,42,175286,adult,NA,NA,5,shirt
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,bird,1202.035,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,44,178474,adult,NA,NA,4,bird
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,table,2091.9,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,45,181073,adult,NA,NA,5,table
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,bear,1334.66,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,46,182913,adult,NA,NA,4,bear
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,dog,1547.295,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,48,186597,adult,NA,NA,3,dog
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,fish,2448.655,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,49,189551,adult,NA,NA,4,fish
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,table,2717.815,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,50,192771,adult,NA,NA,5,table
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,shirt,1552.18,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,51,194828,adult,NA,NA,5,shirt
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,bird,1382.18,familiar,close,sparrow.jpg,eagle.jpg,survey-text,52,196713,adult,NA,NA,4,bird
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,candy,1512.54,familiar,close,mnms.jpg,gummybears.jpg,survey-text,53,198729,adult,NA,NA,5,candy
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,car,1167.53,familiar,close,sedan.jpg,sportscar.jpg,survey-text,54,200400,adult,NA,NA,3,car
pilot2,adult_122,122,3F1567XTNXUI8JS4J7BI8MYXRCA9Q6,bear,1052.995,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,55,201957,adult,NA,NA,4,bear
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,black and light brown,20510.005,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,3,57659,adult,NA,NA,21,blackandlightbrown
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,colorful m&m's,22572.44,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,4,80770,adult,NA,NA,14,colormnms
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,blue car,6354.565,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,5,87634,adult,NA,NA,8,bluecar
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,big bear,7074.13,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,6,95218,adult,NA,NA,8,bigbear
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,brown table,12762.98,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,7,108490,adult,NA,NA,11,browntable
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,gold fish,6360.835,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,8,115359,adult,NA,NA,9,goldfish
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,boy shirt,10849.335,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,9,126723,adult,NA,NA,9,boyshirt
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,brown sparrow,20047.06,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,10,147281,adult,NA,NA,13,brownsparrow
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,home pet,17227.52,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,12,185072,adult,NA,NA,8,homepet
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,four wheels,18198.45,familiar,far,sedan.jpg,firetruck.jpg,survey-text,13,203780,adult,NA,NA,11,fourwheel
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,4 legs,23938.3,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,14,228230,adult,NA,NA,6,4leg
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,wings,15278.125,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,15,244032,adult,NA,NA,5,wing
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,suit,19507.885,familiar,far,poloshirt.jpg,dress.jpg,survey-text,16,264048,adult,NA,NA,4,suit
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,water,5298.075,familiar,far,goldfish.jpg,iguana.jpg,survey-text,17,269856,adult,NA,NA,5,water
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,big brown,14009.845,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,18,284384,adult,NA,NA,9,bigbrown
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,sweet,5518.325,familiar,far,mnms.jpg,pretzels.jpg,survey-text,19,290419,adult,NA,NA,5,sweet
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,kick,5256.45,tangram,far,tangram-48.jpg,D1.jpg,survey-text,21,307360,adult,NA,NA,4,kick
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,walk,2141.74,tangram,far,B1.jpg,tangram-4.jpg,survey-text,22,310019,adult,NA,NA,4,walk
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,run,2404.76,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,23,312943,adult,NA,NA,3,run
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,jump,3653.675,tangram,far,tangram-67.jpg,G1.jpg,survey-text,24,317111,adult,NA,NA,4,jump
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,leap,23244.555,tangram,far,A2.jpg,C1.jpg,survey-text,25,340872,adult,NA,NA,4,leap
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,skip,4418.695,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,26,345800,adult,NA,NA,4,skip
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,read,2636.41,tangram,far,H1.jpg,tangram-8.jpg,survey-text,27,348945,adult,NA,NA,4,read
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,sit,2897.895,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,28,352362,adult,NA,NA,3,sit
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,skip,3703.44,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,30,361259,adult,NA,NA,4,skip
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,run,2579.83,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,31,364354,adult,NA,NA,3,run
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,fast running,9886.8,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,32,374761,adult,NA,NA,12,fastrun
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,leap,7665.115,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,33,382949,adult,NA,NA,4,leap
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,walk,2088.31,tangram,isolated,B1.jpg,P1.jpg,survey-text,34,385557,adult,NA,NA,4,walk
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,kick,2237.26,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,35,388312,adult,NA,NA,4,kick
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,read,1858.795,tangram,isolated,H1.jpg,I1.jpg,survey-text,36,390690,adult,NA,NA,4,read
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,sit,2362.25,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,37,393561,adult,NA,NA,3,sit
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,exercise,49467.185,tangram,close,tangram-55.jpg,N1.jpg,survey-text,39,446103,adult,NA,NA,8,exercise
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,jump,13007.525,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,40,459633,adult,NA,NA,4,jump
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,kick,1747.015,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,41,461899,adult,NA,NA,4,kick
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,leap,3936.32,tangram,close,A2.jpg,tangram-99.jpg,survey-text,42,466375,adult,NA,NA,4,leap
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,skip,4574.33,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,43,471470,adult,NA,NA,4,skip
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,standing,15645.625,tangram,close,H1.jpg,I1.jpg,survey-text,44,487639,adult,NA,NA,8,stand
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,sitting chair,19054.575,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,45,507198,adult,NA,NA,13,sitonchair
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,walk,2893.885,tangram,close,B1.jpg,P1.jpg,survey-text,46,510601,adult,NA,NA,4,walk
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,inside table,12275.73,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,48,525878,adult,NA,NA,12,insidetable
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,plain,4068.205,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,49,530455,adult,NA,NA,5,plain
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,brown,4607.225,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,50,535578,adult,NA,NA,5,brown
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,small,3647.73,familiar,close,sparrow.jpg,eagle.jpg,survey-text,51,539749,adult,NA,NA,5,small
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,gold,3529.19,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,52,543798,adult,NA,NA,4,gold
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,round,6564.91,familiar,close,mnms.jpg,gummybears.jpg,survey-text,53,550874,adult,NA,NA,5,round
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,blue,3699.29,familiar,close,sedan.jpg,sportscar.jpg,survey-text,54,555088,adult,NA,NA,4,blue
pilot2,adult_123,123,3S4AW7T80C76KG6FA77VASONVG34LE,facing left,25271.94,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,55,580878,adult,NA,NA,11,faceleft
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,running,18925.73,tangram,far,tangram-67.jpg,G1.jpg,survey-text,3,43825,adult,NA,NA,7,run
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,standing,26765.89,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,4,71103,adult,NA,NA,8,stand
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,running,5835.605,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,5,77446,adult,NA,NA,7,run
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,walking,25283.12,tangram,far,A2.jpg,C1.jpg,survey-text,6,103235,adult,NA,NA,7,walk
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,kicking,4464.565,tangram,far,tangram-48.jpg,D1.jpg,survey-text,7,108211,adult,NA,NA,7,kick
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,waling,7284.68,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,8,116006,adult,NA,NA,6,wale
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,sad,5252.56,tangram,far,B1.jpg,tangram-4.jpg,survey-text,9,121765,adult,NA,NA,3,sad
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,praying,5105.615,tangram,far,H1.jpg,tangram-8.jpg,survey-text,10,127381,adult,NA,NA,7,pray
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,gold fish,7204.265,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,12,137971,adult,NA,NA,9,goldfish
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,table,11292.025,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,13,149772,adult,NA,NA,5,table
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,car,6471.455,familiar,close,sedan.jpg,sportscar.jpg,survey-text,14,156754,adult,NA,NA,3,car
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,dog,3398.815,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,15,160660,adult,NA,NA,3,dog
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,bear,5806.05,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,16,166977,adult,NA,NA,4,bear
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,m&m,9202.595,familiar,close,mnms.jpg,gummybears.jpg,survey-text,17,176691,adult,NA,NA,3,mnms
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,bird,3789.16,familiar,close,sparrow.jpg,eagle.jpg,survey-text,18,180991,adult,NA,NA,4,bird
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,blue shirt,6273.38,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,19,187775,adult,NA,NA,10,blueshirt
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,blue shirt,9639.775,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,21,202075,adult,NA,NA,10,blueshirt
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,dog,3055.745,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,22,205641,adult,NA,NA,3,dog
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,gold fish,8214.425,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,23,214362,adult,NA,NA,9,goldfish
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,car,5189.585,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,24,220062,adult,NA,NA,3,car
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,m&m,3046.69,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,25,223616,adult,NA,NA,3,mnms
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,table,3151.745,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,26,227278,adult,NA,NA,5,table
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,bear,3673.04,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,27,231458,adult,NA,NA,4,bear
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,bird,3375.645,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,28,235340,adult,NA,NA,4,bird
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,kicking man,12660.08,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,30,251874,adult,NA,NA,11,kickman
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,sitting,6385.56,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,31,258771,adult,NA,NA,7,sit
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,praying,6230.685,tangram,close,H1.jpg,I1.jpg,survey-text,32,265511,adult,NA,NA,7,pray
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,running,4854.985,tangram,close,tangram-55.jpg,N1.jpg,survey-text,33,270873,adult,NA,NA,7,run
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,running,8618.16,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,34,279998,adult,NA,NA,7,run
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,walking,23227.455,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,35,303736,adult,NA,NA,7,walk
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,walking,8866.31,tangram,close,A2.jpg,tangram-99.jpg,survey-text,36,313110,adult,NA,NA,7,walk
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,sad,3938.33,tangram,close,B1.jpg,P1.jpg,survey-text,37,317555,adult,NA,NA,3,sad
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,m&m,4274.035,familiar,far,mnms.jpg,pretzels.jpg,survey-text,39,324869,adult,NA,NA,3,mnms
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,blue shirt,6707.13,familiar,far,poloshirt.jpg,dress.jpg,survey-text,40,332083,adult,NA,NA,10,blueshirt
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,dog,3073.495,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,41,335667,adult,NA,NA,3,dog
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,gold fish,3610.81,familiar,far,goldfish.jpg,iguana.jpg,survey-text,42,339783,adult,NA,NA,9,goldfish
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,bear,2862.465,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,43,343151,adult,NA,NA,4,bear
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,table,2047.595,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,44,345709,adult,NA,NA,5,table
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,car,2053.135,familiar,far,sedan.jpg,firetruck.jpg,survey-text,45,348274,adult,NA,NA,3,car
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,bird,2917.8,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,46,351698,adult,NA,NA,4,bird
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,walking,3652.945,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,48,358092,adult,NA,NA,7,walk
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,walking man,10414.78,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,49,369015,adult,NA,NA,11,manwalk
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,sitting man,5233.485,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,50,374754,adult,NA,NA,11,mansit
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,sad man,8228.455,tangram,isolated,B1.jpg,P1.jpg,survey-text,51,383489,adult,NA,NA,7,sadman
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,running man,5458.63,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,52,389453,adult,NA,NA,11,manrun
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,standing man,10177.64,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,53,400141,adult,NA,NA,12,standman
pilot2,adult_124,124,3PS7W85Z80RV0ZKW0B5DDR9KBK7T94,running,3093.95,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,54,403741,adult,NA,NA,7,run
