_id,iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
ObjectId(5ffe220de76abe1e67949540),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,721.8750000465661,tangram,isolated,N1.jpg,NA,survey-text,19,47498
ObjectId(5ffe220ee76abe1e67949541),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,811.9350001215935,tangram,isolated,tangram-9.jpg,NA,survey-text,20,48814
ObjectId(5ffe2210e76abe1e67949542),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,747.2499997820705,tangram,isolated,tangram-187.jpg,NA,survey-text,21,50076
ObjectId(5ffe2211e76abe1e67949543),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,610.4150000028312,tangram,isolated,tangram-120.jpg,NA,survey-text,22,51195
ObjectId(5ffe2212e76abe1e67949544),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,986.8850000202656,tangram,isolated,tangram-71.jpg,NA,survey-text,23,52688
ObjectId(5ffe2214e76abe1e67949545),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,686.2399999517947,tangram,isolated,tangram-44.jpg,NA,survey-text,24,53886
ObjectId(5ffe2215e76abe1e67949546),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,679.6099999919534,tangram,isolated,tangram-146.jpg,NA,survey-text,25,55078
ObjectId(5ffe2216e76abe1e67949547),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,759.6249999478459,tangram,isolated,K1.jpg,NA,survey-text,26,56344
ObjectId(5ffe2217e76abe1e67949548),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,661.4400001708418,tangram,isolated,E1.jpg,NA,survey-text,27,57514
ObjectId(5ffe2219e76abe1e67949549),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,911.054999800399,tangram,isolated,P1.jpg,NA,survey-text,28,58932
ObjectId(5ffe221ae76abe1e6794954a),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,755.5849999189377,tangram,isolated,tangram-81.jpg,NA,survey-text,29,60197
ObjectId(5ffe221ce76abe1e6794954b),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,sit,1303.804999915883,tangram,isolated,tangram-143.jpg,NA,survey-text,30,62007
ObjectId(5ffe221de76abe1e6794954c),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,628.410000121221,tangram,isolated,tangram-8.jpg,NA,survey-text,31,63144
ObjectId(5ffe221ee76abe1e6794954d),full_sample,72,379J5II41P5OCI38ZDJ8JE0EY29ELQ,man,432.33999982476234,tangram,isolated,tangram-53.jpg,NA,survey-text,32,64082
ObjectId(5ffe2e14e76abe1e67949550),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,11530.08999954909,tangram,isolated,tangram-120.jpg,NA,survey-text,2,28839
ObjectId(5ffe2e18e76abe1e67949551),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,3588.699999731034,tangram,isolated,P1.jpg,NA,survey-text,3,32935
ObjectId(5ffe2e1be76abe1e67949552),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2365.110000129789,tangram,isolated,tangram-142.jpg,NA,survey-text,4,35806
ObjectId(5ffe2e1ee76abe1e67949553),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2405.915000010282,tangram,isolated,I1.jpg,NA,survey-text,5,38718
ObjectId(5ffe2e21e76abe1e67949554),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2031.579999718815,tangram,isolated,K1.jpg,NA,survey-text,6,41255
ObjectId(5ffe2e23e76abe1e67949555),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2012.4750002287328,tangram,isolated,tangram-114.jpg,NA,survey-text,7,43773
ObjectId(5ffe2e25e76abe1e67949556),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,1885.505000129342,tangram,isolated,tangram-9.jpg,NA,survey-text,8,46165
ObjectId(5ffe2e28e76abe1e67949557),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2423.1599997729063,tangram,isolated,tangram-106.jpg,NA,survey-text,9,49094
ObjectId(5ffe2e2be76abe1e67949558),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2468.1850001215935,tangram,isolated,tangram-168.jpg,NA,survey-text,10,52069
ObjectId(5ffe2e2fe76abe1e67949559),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2683.7550001218915,tangram,isolated,tangram-81.jpg,NA,survey-text,11,55260
ObjectId(5ffe2e32e76abe1e6794955a),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,3246.0000002756715,tangram,isolated,tangram-6.jpg,NA,survey-text,12,59015
ObjectId(5ffe2e35e76abe1e6794955b),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2437.665000092238,tangram,isolated,tangram-71.jpg,NA,survey-text,13,61959
ObjectId(5ffe2e39e76abe1e6794955c),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2908.989999908954,tangram,isolated,A2.jpg,NA,survey-text,14,65374
ObjectId(5ffe2e3ce76abe1e6794955d),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2525.8300001733005,tangram,isolated,tangram-4.jpg,NA,survey-text,15,68406
ObjectId(5ffe2e40e76abe1e6794955e),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,4149.960000067949,tangram,isolated,tangram-171.jpg,NA,survey-text,16,73062
ObjectId(5ffe2ec8e76abe1e6794955f),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Strawberry,135094.94500001892,catch,NA,catch_trial.jpg,NA,survey-text,17,208668
ObjectId(5ffe2ecde76abe1e67949560),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,4633.100000210106,tangram,isolated,tangram-111.jpg,NA,survey-text,18,213809
ObjectId(5ffe2ed0e76abe1e67949561),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2811.1049998551607,tangram,isolated,tangram-48.jpg,NA,survey-text,19,217127
ObjectId(5ffe2ed3e76abe1e67949562),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2077.3800001479685,tangram,isolated,tangram-103.jpg,NA,survey-text,20,219710
ObjectId(5ffe2ed6e76abe1e67949563),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2093.0649996735156,tangram,isolated,B1.jpg,NA,survey-text,21,222311
ObjectId(5ffe2ed8e76abe1e67949564),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2119.3949999287724,tangram,isolated,R1.jpg,NA,survey-text,22,224935
ObjectId(5ffe2edbe76abe1e67949565),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2622.6599998772144,tangram,isolated,tangram-87.jpg,NA,survey-text,23,228063
ObjectId(5ffe2edee76abe1e67949566),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2365.5900000594556,tangram,isolated,C2.jpg,NA,survey-text,24,230935
ObjectId(5ffe2ee4e76abe1e67949567),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,5021.350000053644,tangram,isolated,tangram-55.jpg,NA,survey-text,25,236462
ObjectId(5ffe2ee7e76abe1e67949568),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,3078.3400000073016,tangram,isolated,O1.jpg,NA,survey-text,26,240046
ObjectId(5ffe2eeae76abe1e67949569),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2157.634999603033,tangram,isolated,tangram-192.jpg,NA,survey-text,27,242709
ObjectId(5ffe2eece76abe1e6794956a),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,1939.5600003190339,tangram,isolated,tangram-74.jpg,NA,survey-text,28,245157
ObjectId(5ffe2eefe76abe1e6794956b),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2157.4450000189245,tangram,isolated,tangram-146.jpg,NA,survey-text,29,247825
ObjectId(5ffe2ef2e76abe1e6794956c),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,2709.9649999290705,tangram,isolated,tangram-119.jpg,NA,survey-text,30,251041
ObjectId(5ffe2ef7e76abe1e6794956d),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,4398.174999747425,tangram,isolated,L1.jpg,NA,survey-text,31,255945
ObjectId(5ffe2efee76abe1e6794956e),full_sample,88,3QUO65DNQVDD7Z3R25E5FDQBFVLUOH,Very nice,6317.1450002118945,tangram,isolated,tangram-32.jpg,NA,survey-text,32,262768
ObjectId(5ffe324ee76abe1e67949571),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,person,9407.845000037923,tangram,isolated,tangram-114.jpg,NA,survey-text,2,20818
ObjectId(5ffe3255e76abe1e67949572),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,person,5954.180000000633,tangram,isolated,tangram-142.jpg,NA,survey-text,3,27284
ObjectId(5ffe3259e76abe1e67949573),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3552.5800000177696,tangram,isolated,tangram-126.jpg,NA,survey-text,4,31342
ObjectId(5ffe325ce76abe1e67949574),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2698.9850000245497,tangram,isolated,tangram-99.jpg,NA,survey-text,5,34544
ObjectId(5ffe3260e76abe1e67949575),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3045.2450000448152,tangram,isolated,P1.jpg,NA,survey-text,6,38095
ObjectId(5ffe3265e76abe1e67949576),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,4739.140000077896,tangram,isolated,tangram-44.jpg,NA,survey-text,7,43337
ObjectId(5ffe326ce76abe1e67949577),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,hawk,6479.969999985769,tangram,isolated,tangram-192.jpg,NA,survey-text,8,50321
ObjectId(5ffe3273e76abe1e67949578),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,6922.525000059977,tangram,isolated,L1.jpg,NA,survey-text,9,57753
ObjectId(5ffe3277e76abe1e67949579),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2884.6250000642613,tangram,isolated,T1.jpg,NA,survey-text,10,61143
ObjectId(5ffe327be76abe1e6794957a),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,woman,3853.59499999322,tangram,isolated,tangram-64.jpg,NA,survey-text,11,65501
ObjectId(5ffe327ee76abe1e6794957b),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2631.539999973029,tangram,isolated,tangram-53.jpg,NA,survey-text,12,68638
ObjectId(5ffe3281e76abe1e6794957c),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2552.9399999650195,tangram,isolated,tangram-96.jpg,NA,survey-text,13,71695
ObjectId(5ffe3284e76abe1e6794957d),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2137.9899999592453,tangram,isolated,tangram-32.jpg,NA,survey-text,14,74339
ObjectId(5ffe3288e76abe1e6794957e),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,woman,3125.495000043884,tangram,isolated,tangram-103.jpg,NA,survey-text,15,77972
ObjectId(5ffe328be76abe1e6794957f),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2736.254999996163,tangram,isolated,tangram-90.jpg,NA,survey-text,16,81215
ObjectId(5ffe3294e76abe1e67949580),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,strawberry,8899.02000001166,catch,NA,catch_trial.jpg,NA,survey-text,17,90618
ObjectId(5ffe3298e76abe1e67949581),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3301.9149999599904,tangram,isolated,tangram-119.jpg,NA,survey-text,18,94429
ObjectId(5ffe329ce76abe1e67949582),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3286.575000034645,tangram,isolated,I1.jpg,NA,survey-text,19,98222
ObjectId(5ffe329fe76abe1e67949583),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3063.5449999244884,tangram,isolated,tangram-106.jpg,NA,survey-text,20,101789
ObjectId(5ffe32a4e76abe1e67949584),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,person,4298.130000010133,tangram,isolated,tangram-155.jpg,NA,survey-text,21,106596
ObjectId(5ffe32a7e76abe1e67949585),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2353.4750000108033,tangram,isolated,H1.jpg,NA,survey-text,22,109457
ObjectId(5ffe32aae76abe1e67949586),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2333.9100000448525,tangram,isolated,A1.jpg,NA,survey-text,23,112297
ObjectId(5ffe32aee76abe1e67949587),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,woman,3192.10500002373,tangram,isolated,tangram-87.jpg,NA,survey-text,24,115997
ObjectId(5ffe32b1e76abe1e67949588),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3060.7900000177324,tangram,isolated,E1.jpg,NA,survey-text,25,119564
ObjectId(5ffe32b7e76abe1e67949589),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,person,5665.084999985993,tangram,isolated,G1.jpg,NA,survey-text,26,125734
ObjectId(5ffe32bbe76abe1e6794958a),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,person,2765.5249999370426,tangram,isolated,tangram-140.jpg,NA,survey-text,27,129003
ObjectId(5ffe32bee76abe1e6794958b),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,woman,2958.0549999373034,tangram,isolated,tangram-30.jpg,NA,survey-text,28,132464
ObjectId(5ffe32c2e76abe1e6794958c),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,3161.424999940209,tangram,isolated,C1.jpg,NA,survey-text,29,136137
ObjectId(5ffe32c4e76abe1e6794958d),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2148.1149999890476,tangram,isolated,tangram-48.jpg,NA,survey-text,30,138790
ObjectId(5ffe32c8e76abe1e6794958e),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,man,2753.305000020191,tangram,isolated,tangram-81.jpg,NA,survey-text,31,142050
ObjectId(5ffe32d2e76abe1e6794958f),full_sample,76,36PW28KO40L7GZC42MUIA0K34QREAP,reading,9887.130000046454,tangram,isolated,J1.jpg,NA,survey-text,32,152445
ObjectId(5fff108ce76abe1e67949593),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,good,8071.679999993648,tangram,isolated,tangram-74.jpg,NA,survey-text,2,30441
ObjectId(5fff1092e76abe1e67949598),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,walking,3597.3249999806285,tangram,isolated,tangram-96.jpg,NA,survey-text,2,36541
ObjectId(5fff1095e76abe1e6794959a),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,running,3125.304999994114,tangram,isolated,tangram-90.jpg,NA,survey-text,3,40173
ObjectId(5fff1096e76abe1e6794959b),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,nice,9938.689999995404,tangram,isolated,M1.jpg,NA,survey-text,3,40883
ObjectId(5fff1097e76abe1e6794959c),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,fall,6796.685000001162,tangram,isolated,tangram-8.jpg,NA,survey-text,2,16327
ObjectId(5fff1098e76abe1e6794959d),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Jumping,5278,tangram,isolated,J1.jpg,NA,survey-text,2,16321
ObjectId(5fff109ae76abe1e6794959e),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,study,4278.615000017453,tangram,isolated,tangram-6.jpg,NA,survey-text,4,44966
ObjectId(5fff109ce76abe1e679495a0),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,jog,4657.329999998183,tangram,isolated,tangram-111.jpg,NA,survey-text,3,21491
ObjectId(5fff109fe76abe1e679495a1),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,kick,2724.435000000085,tangram,isolated,tangram-48.jpg,NA,survey-text,4,24722
ObjectId(5fff109fe76abe1e679495a2),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,falling,4790.225000004284,tangram,isolated,E1.jpg,NA,survey-text,5,50264
ObjectId(5fff109fe76abe1e679495a3),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Grabbing,6757,tangram,isolated,tangram-106.jpg,NA,survey-text,3,23601
ObjectId(5fff10a2e76abe1e679495a5),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,run,2560.894999998709,tangram,isolated,R1.jpg,NA,survey-text,5,27790
ObjectId(5fff10a4e76abe1e679495a6),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,sad,13165.460000003804,tangram,isolated,G1.jpg,NA,survey-text,4,54554
ObjectId(5fff10a5e76abe1e679495a7),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Skipping,4642,tangram,isolated,A1.jpg,NA,survey-text,4,28754
ObjectId(5fff10a6e76abe1e679495a8),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,walk,3192.7600000017264,tangram,isolated,tangram-119.jpg,NA,survey-text,6,31490
ObjectId(5fff10a7e76abe1e679495aa),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,standing,6970.525000011548,tangram,isolated,H1.jpg,NA,survey-text,6,57751
ObjectId(5fff10a9e76abe1e679495ab),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,kicking,7666.424999944866,tangram,isolated,tangram-183.jpg,NA,survey-text,2,20570
ObjectId(5fff10aae76abe1e679495ac),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Dancing,4569,tangram,isolated,W1.jpg,NA,survey-text,5,33849
ObjectId(5fff10aae76abe1e679495ad),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,dance,3791.320000000269,tangram,isolated,tangram-90.jpg,NA,survey-text,7,35788
ObjectId(5fff10ace76abe1e679495b0),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,tool,7419.510000006994,tangram,isolated,H1.jpg,NA,survey-text,5,62479
ObjectId(5fff10ade76abe1e679495b2),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,throwing,3789.989999961108,tangram,isolated,tangram-150.jpg,NA,survey-text,3,24861
ObjectId(5fff10ade76abe1e679495b3),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,cheering,5510.624999995343,tangram,isolated,tangram-53.jpg,NA,survey-text,7,63776
ObjectId(5fff10ade76abe1e679495b4),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,stand,2573.905000001105,tangram,isolated,C2.jpg,NA,survey-text,8,38869
ObjectId(5fff10aee76abe1e679495b6),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Serving,4220,tangram,isolated,I1.jpg,NA,survey-text,6,38585
ObjectId(5fff10b1e76abe1e679495b7),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,serve,2928.6949999986973,tangram,isolated,I1.jpg,NA,survey-text,9,42301
ObjectId(5fff10b1e76abe1e679495b8),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,squatting,3798.5149999149144,tangram,isolated,tangram-140.jpg,NA,survey-text,4,29171
ObjectId(5fff10b1e76abe1e679495b9),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,sprinting,3722.08999999566,tangram,isolated,tangram-55.jpg,NA,survey-text,8,68000
ObjectId(5fff10b1e76abe1e679495ba),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,stand,5049.864999993588,tangram,isolated,Y1.jpg,NA,survey-text,6,68033
ObjectId(5fff10b3e76abe1e679495bc),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,person,5085.709999999381,tangram,isolated,E1.jpg,NA,survey-text,2,13437
ObjectId(5fff10b4e76abe1e679495bd),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Sitting,4572,tangram,isolated,G1.jpg,NA,survey-text,7,43672
ObjectId(5fff10b6e76abe1e679495be),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,jumping,4645.889999985229,tangram,isolated,tangram-67.jpg,NA,survey-text,9,73161
ObjectId(5fff10b7e76abe1e679495bf),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,running,3853.5099999990052,tangram,isolated,L1.jpg,NA,survey-text,3,17818
ObjectId(5fff10b7e76abe1e679495c0),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,holding,5379.17000008747,tangram,isolated,tangram-6.jpg,NA,survey-text,5,35052
ObjectId(5fff10b8e76abe1e679495c1),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,walking,5000.630000000456,tangram,isolated,B1.jpg,NA,survey-text,2,75136
ObjectId(5fff10b9e76abe1e679495c2),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Kneeling,4574,tangram,isolated,tangram-87.jpg,NA,survey-text,8,48778
ObjectId(5fff10bbe76abe1e679495c3),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,pray,9814.409999999043,tangram,isolated,tangram-6.jpg,NA,survey-text,10,52621
ObjectId(5fff10bbe76abe1e679495c4),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,man,9279.924999995274,tangram,isolated,tangram-96.jpg,NA,survey-text,7,77816
ObjectId(5fff10bde76abe1e679495c5),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,kicking,5341.999999998734,tangram,isolated,tangram-96.jpg,NA,survey-text,4,23682
ObjectId(5fff10bde76abe1e679495c6),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,skating,5350.719999987632,tangram,isolated,tangram-168.jpg,NA,survey-text,6,40906
ObjectId(5fff10bde76abe1e679495c8),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,leaping,4643.560000000434,tangram,isolated,W1.jpg,NA,survey-text,3,80295
ObjectId(5fff10c0e76abe1e679495ca),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,dancing,2872.005000244826,tangram,isolated,tangram-146.jpg,NA,survey-text,7,44281
ObjectId(5fff10c1e76abe1e679495cb),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,fly,5007.939999999508,tangram,isolated,A2.jpg,NA,survey-text,11,58135
ObjectId(5fff10c1e76abe1e679495cc),full_sample,13,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,black,21846.335000009276,tangram,isolated,V1.jpg,NA,survey-text,2,43479
ObjectId(5fff10c3e76abe1e679495cd),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,jogging,5396.684999999707,tangram,isolated,O1.jpg,NA,survey-text,5,29602
ObjectId(5fff10c4e76abe1e679495ce),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,leaning,2770.1599998399615,tangram,isolated,B1.jpg,NA,survey-text,8,47554
ObjectId(5fff10c4e76abe1e679495d0),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Exercising,10765,tangram,isolated,tangram-187.jpg,NA,survey-text,9,60056
ObjectId(5fff10c4e76abe1e679495d1),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,walking,3891.764999993029,tangram,isolated,tangram-9.jpg,NA,survey-text,2,59719
ObjectId(5fff10c5e76abe1e679495d2),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,give,3941.2049999991723,tangram,isolated,H1.jpg,NA,survey-text,12,62583
ObjectId(5fff10c5e76abe1e679495d3),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,men,9435.559999998077,tangram,isolated,C2.jpg,NA,survey-text,8,87755
ObjectId(5fff10c7e76abe1e679495d5),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,dinosaur,9566.225000000486,tangram,isolated,tangram-178.jpg,NA,survey-text,4,90383
ObjectId(5fff10c8e76abe1e679495d6),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,sad,2261.160000001837,tangram,isolated,B1.jpg,NA,survey-text,13,65350
ObjectId(5fff10c8e76abe1e679495d7),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,falling,2773.6650000006193,tangram,isolated,tangram-183.jpg,NA,survey-text,3,63008
ObjectId(5fff10c9e76abe1e679495d8),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,stunt,17796.979999984615,tangram,isolated,tangram-8.jpg,NA,survey-text,10,91467
ObjectId(5fff10cae76abe1e679495d9),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,dancing,5527.710000053048,tangram,isolated,tangram-114.jpg,NA,survey-text,9,53585
ObjectId(5fff10cbe76abe1e679495da),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,carry,2642.4350000015693,tangram,isolated,I1.jpg,NA,survey-text,4,66171
ObjectId(5fff10cce76abe1e679495db),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,kicking,4220.799999999144,tangram,isolated,tangram-48.jpg,NA,survey-text,5,95139
ObjectId(5fff10cde76abe1e679495dc),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,cap,6858.525000003283,tangram,isolated,tangram-71.jpg,NA,survey-text,9,95118
ObjectId(5fff10cde76abe1e679495dd),full_sample,160,30MVJZJNHN21MWOROHR9BLMB3J1J92,Plowing,8521,tangram,isolated,tangram-114.jpg,NA,survey-text,10,69089
ObjectId(5fff10cee76abe1e679495de),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,lunging,3738.63000003621,tangram,isolated,tangram-178.jpg,NA,survey-text,10,57826
ObjectId(5fff10cee76abe1e679495df),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,silly,6076.840000001539,tangram,isolated,tangram-146.jpg,NA,survey-text,14,71934
ObjectId(5fff10cfe76abe1e679495e0),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,tripping,3194.1249999945285,tangram,isolated,tangram-8.jpg,NA,survey-text,5,69929
ObjectId(5fff10cfe76abe1e679495e1),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,dog,7311.275000218302,tangram,isolated,C1.jpg,NA,survey-text,2,27458
ObjectId(5fff10d2e76abe1e679495e3),full_sample,13,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,logo,15980.429999995977,tangram,isolated,tangram-71.jpg,NA,survey-text,3,59968
ObjectId(5fff10d2e76abe1e679495e4),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,standing,3193.8050000026124,tangram,isolated,tangram-74.jpg,NA,survey-text,6,73639
ObjectId(5fff10d3e76abe1e679495e5),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,walking,4288.184999953955,tangram,isolated,tangram-126.jpg,NA,survey-text,11,62618
